TIME	INTERVALO	Abertura Valvula
1067.000	1.000	18.671095
1068.000	1.000	18.671095
1069.000	1.000	18.671095
1070.000	1.000	18.671095
1071.000	1.000	18.671095
1072.000	1.000	18.671095
1073.000	1.000	18.671095
1074.000	1.000	18.671095
1075.000	1.000	18.671095
1076.000	1.000	18.671095
1077.000	1.000	18.671095
1078.000	1.000	18.671095
1079.000	1.000	18.671095
1080.000	1.000	18.671095
1081.000	1.000	18.671095
1082.000	1.000	18.671095
1083.000	1.000	18.671095
1084.000	1.000	18.671095
1085.000	1.000	18.671095
1086.000	1.000	18.671095
1087.000	1.000	18.671095
1088.000	1.000	18.671095
1089.000	1.000	18.671095
1090.000	1.000	18.671095
1091.000	1.000	18.671095
1092.000	1.000	18.671095
1093.000	1.000	18.671095
1094.000	1.000	18.671095
1095.000	1.000	18.671095
1096.000	1.000	18.671095
1097.000	1.000	18.671095
1098.000	1.000	18.671095
1099.000	1.000	18.671095
1100.000	1.000	18.671095
1101.000	1.000	18.671095
1102.000	1.000	18.671095
1103.000	1.000	18.671095
1104.000	1.000	18.671095
1105.000	1.000	18.671095
1106.000	1.000	18.671095
1107.000	1.000	18.671095
1108.000	1.000	18.671095
1109.000	1.000	18.671095
1110.000	1.000	18.671095
1111.000	1.000	18.671095
1112.000	1.000	18.671095
1113.000	1.000	18.671095
1114.000	1.000	18.671095
1115.000	1.000	18.671095
1116.000	1.000	18.671095
1117.000	1.000	18.671095
1118.000	1.000	18.671095
1119.000	1.000	18.671095
1120.000	1.000	18.671095
1121.000	1.000	18.671095
1122.000	1.000	18.671095
1123.000	1.000	18.671095
1124.000	1.000	18.671095
1125.000	1.000	18.671095
1126.000	1.000	18.671095
1127.000	1.000	18.671095
1128.000	1.000	18.671095
1129.000	1.000	18.671095
1130.000	1.000	18.671095
1131.000	1.000	18.671095
1132.000	1.000	18.671095
1133.000	1.000	18.671095
1134.000	1.000	18.671095
1135.000	1.000	18.671095
1136.000	1.000	18.671095
1137.000	1.000	18.671095
1138.000	1.000	18.671095
1139.000	1.000	18.671095
1140.000	1.000	18.671095
1141.000	1.000	18.671095
1142.000	1.000	18.671095
1143.000	1.000	18.671095
1144.000	1.000	18.671095
1145.000	1.000	18.671095
1146.000	1.000	18.671095
1147.000	1.000	18.671095
1148.000	1.000	18.671095
1149.000	1.000	18.671095
1150.000	1.000	18.671095
1151.000	1.000	18.671095
1152.000	1.000	18.671095
1153.000	1.000	18.671095
1154.000	1.000	18.671095
1155.000	1.000	18.671095
1156.000	1.000	18.671095
1157.000	1.000	18.671095
1158.000	1.000	18.671095
1159.000	1.000	18.671095
1160.000	1.000	18.671095
1161.000	1.000	18.671095
1162.000	1.000	18.671095
1163.000	1.000	18.671095
1164.000	1.000	18.671095
1165.000	1.000	18.671095
1166.000	1.000	18.671095
1167.000	1.000	18.671095
1168.000	1.000	18.671095
1169.000	1.000	18.671095
1170.000	1.000	18.671095
1171.000	1.000	18.671095
1172.000	1.000	18.671095
1173.000	1.000	18.671095
1174.000	1.000	18.671095
1175.000	1.000	18.671095
1176.000	1.000	18.671095
1177.000	1.000	18.671095
1178.000	1.000	18.671095
1179.000	1.000	18.671095
1180.000	1.000	18.671095
1181.000	1.000	18.671095
1182.000	1.000	18.671095
1183.000	1.000	18.671095
1184.000	1.000	18.671095
1185.000	1.000	18.671095
1186.000	1.000	18.671095
1187.000	1.000	18.671095
1188.000	1.000	18.671095
1189.000	1.000	18.671095
1190.000	1.000	18.671095
1191.000	1.000	18.671095
1192.000	1.000	18.671095
1193.000	1.000	18.671095
1194.000	1.000	18.671095
1195.000	1.000	18.671095
1196.000	1.000	18.671095
1197.000	1.000	18.671095
1198.000	1.000	18.671095
1199.000	1.000	18.671095
1200.000	1.000	18.671095
1201.000	1.000	18.671095
1202.000	1.000	18.671095
1203.000	1.000	18.671095
1204.000	1.000	18.671095
1205.000	1.000	18.671095
1206.000	1.000	18.671095
1207.000	1.000	18.671095
1208.000	1.000	18.671095
1209.000	1.000	18.671095
1210.000	1.000	18.671095
1211.000	1.000	18.671095
1212.000	1.000	18.671095
1213.000	1.000	18.671095
1214.000	1.000	18.671095
1215.000	1.000	18.671095
1216.000	1.000	18.671095
1217.000	1.000	18.671095
1218.000	1.000	18.671095
1219.000	1.000	18.671095
1220.000	1.000	18.671095
1221.000	1.000	18.671095
1222.000	1.000	18.671095
1223.000	1.000	18.671095
1224.000	1.000	18.671095
1225.000	1.000	18.671095
1226.000	1.000	18.671095
1227.000	1.000	18.671095
1228.000	1.000	18.671095
1229.000	1.000	18.671095
1230.000	1.000	18.671095
1231.000	1.000	18.671095
1232.000	1.000	18.671095
1233.000	1.000	18.671095
1234.000	1.000	18.671095
1235.000	1.000	18.671095
1236.000	1.000	18.671095
1237.000	1.000	18.671095
1238.000	1.000	18.671095
1239.000	1.000	18.671095
1240.000	1.000	18.671095
1241.000	1.000	18.671095
1242.000	1.000	18.671095
1243.000	1.000	18.671095
1244.000	1.000	18.671095
1245.000	1.000	18.671095
1246.000	1.000	18.671095
1247.000	1.000	18.671095
1248.000	1.000	18.671095
1249.000	1.000	18.671095
1250.000	1.000	18.671095
1251.000	1.000	18.671095
1252.000	1.000	18.671095
1253.000	1.000	18.671095
1254.000	1.000	18.671095
1255.000	1.000	18.671095
1256.000	1.000	18.671095
1257.000	1.000	18.671095
1258.000	1.000	18.671095
1259.000	1.000	18.671095
1260.000	1.000	18.671095
1261.000	1.000	18.671095
1262.000	1.000	18.671095
1263.000	1.000	18.671095
1264.000	1.000	18.671095
1265.000	1.000	18.671095
1266.000	1.000	18.671095
1267.000	1.000	18.671095
1268.000	1.000	18.671095
1269.000	1.000	18.671095
1270.000	1.000	18.671095
1271.000	1.000	18.671095
1272.000	1.000	18.671095
1273.000	1.000	18.671095
1274.000	1.000	18.671095
1275.000	1.000	18.671095
1276.000	1.000	18.671095
1277.000	1.000	18.671095
1278.000	1.000	18.671095
1279.000	1.000	18.671095
1280.000	1.000	18.671095
1281.000	1.000	18.671095
1282.000	1.000	18.671095
1283.000	1.000	18.671095
1284.000	1.000	18.671095
1285.000	1.000	18.671095
1286.000	1.000	18.671095
1287.000	1.000	18.671095
1288.000	1.000	18.671095
1289.000	1.000	18.671095
1290.000	1.000	18.671095
1291.000	1.000	18.671095
1292.000	1.000	18.671095
1293.000	1.000	18.671095
1294.000	1.000	18.671095
1295.000	1.000	18.671095
1296.000	1.000	18.671095
1297.000	1.000	18.671095
1298.000	1.000	18.671095
1299.000	1.000	18.671095
1300.000	1.000	18.671095
1301.000	1.000	18.671095
1302.000	1.000	18.671095
1303.000	1.000	18.671095
1304.000	1.000	18.671095
1305.000	1.000	18.671095
1306.000	1.000	18.671095
1307.000	1.000	18.671095
1308.000	1.000	18.671095
1309.000	1.000	18.671095
1310.000	1.000	18.671095
1311.000	1.000	18.671095
1312.000	1.000	18.671095
1313.000	1.000	18.671095
1314.000	1.000	18.671095
1315.000	1.000	18.671095
1316.000	1.000	18.671095
1317.000	1.000	18.671095
1318.000	1.000	18.671095
1319.000	1.000	18.671095
1320.000	1.000	18.671095
1321.000	1.000	18.671095
1322.000	1.000	18.671095
1323.000	1.000	18.671095
1324.000	1.000	18.671095
1325.000	1.000	18.671095
1326.000	1.000	18.671095
1327.000	1.000	18.671095
1328.000	1.000	18.671095
1329.000	1.000	18.671095
1330.000	1.000	18.671095
1331.000	1.000	18.671095
1332.000	1.000	18.671095
1333.000	1.000	18.671095
1334.000	1.000	18.671095
1335.000	1.000	18.671095
1336.000	1.000	18.671095
1337.000	1.000	18.671095
1338.000	1.000	18.671095
1339.000	1.000	18.671095
1340.000	1.000	18.671095
1341.000	1.000	18.671095
1342.000	1.000	18.671095
1343.000	1.000	18.671095
1344.000	1.000	18.671095
1345.000	1.000	18.671095
1346.000	1.000	18.671095
1347.000	1.000	18.671095
1348.000	1.000	18.671095
1349.000	1.000	18.671095
1350.000	1.000	18.671095
1351.000	1.000	18.671095
1352.000	1.000	18.671095
1353.000	1.000	18.671095
1354.000	1.000	18.671095
1355.000	1.000	18.671095
1356.000	1.000	18.671095
1357.000	1.000	18.671095
1358.000	1.000	18.671095
1359.000	1.000	18.671095
1360.000	1.000	18.671095
1361.000	1.000	18.671095
1362.000	1.000	18.671095
1363.000	1.000	18.671095
1364.000	1.000	18.671095
1365.000	1.000	18.671095
1366.000	1.000	18.671095
1367.000	1.000	18.671095
1368.000	1.000	18.671095
1369.000	1.000	18.671095
1370.000	1.000	18.671095
1371.000	1.000	18.671095
1372.000	1.000	18.671095
1373.000	1.000	18.671095
1374.000	1.000	18.671095
1375.000	1.000	18.671095
1376.000	1.000	18.671095
1377.000	1.000	18.671095
1378.000	1.000	18.671095
1379.000	1.000	18.671095
1380.000	1.000	18.671095
1381.000	1.000	18.671095
1382.000	1.000	18.671095
1383.000	1.000	18.671095
1384.000	1.000	18.671095
1385.000	1.000	18.671095
1386.000	1.000	18.671095
1387.000	1.000	18.671095
1388.000	1.000	18.671095
1389.000	1.000	18.671095
1390.000	1.000	18.671095
1391.000	1.000	18.671095
1392.000	1.000	18.671095
1393.000	1.000	18.671095
1394.000	1.000	18.671095
1395.000	1.000	18.671095
1396.000	1.000	18.671095
1397.000	1.000	18.671095
1398.000	1.000	18.671095
1399.000	1.000	18.671095
1400.000	1.000	18.671095
1401.000	1.000	18.671095
1402.000	1.000	18.671095
1403.000	1.000	18.671095
1404.000	1.000	18.671095
1405.000	1.000	18.671095
1406.000	1.000	18.671095
1407.000	1.000	18.671095
1408.000	1.000	18.671095
1409.000	1.000	18.671095
1410.000	1.000	18.671095
1411.000	1.000	18.671095
1412.000	1.000	18.671095
1413.000	1.000	18.671095
1414.000	1.000	18.671095
1415.000	1.000	18.671095
1416.000	1.000	18.671095
1417.000	1.000	18.671095
1418.000	1.000	18.671095
1419.000	1.000	18.671095
1420.000	1.000	18.671095
1421.000	1.000	18.671095
1422.000	1.000	18.671095
1423.000	1.000	18.671095
1424.000	1.000	18.671095
1425.000	1.000	18.671095
1426.000	1.000	18.671095
1427.000	1.000	18.671095
1428.000	1.000	18.671095
1429.000	1.000	18.671095
1430.000	1.000	18.671095
1431.000	1.000	18.671095
1432.000	1.000	18.671095
1433.000	1.000	18.671095
1434.000	1.000	18.671095
1435.000	1.000	18.671095
1436.000	1.000	18.671095
1437.000	1.000	18.671095
1438.000	1.000	18.671095
1439.000	1.000	18.671095
1440.000	1.000	18.671095
1441.000	1.000	18.671095
1442.000	1.000	18.671095
1443.000	1.000	18.671095
1444.000	1.000	18.671095
1445.000	1.000	18.671095
1446.000	1.000	18.671095
1447.000	1.000	18.671095
1448.000	1.000	18.671095
1449.000	1.000	18.671095
1450.000	1.000	18.671095
1451.000	1.000	18.671095
1452.000	1.000	18.671095
1453.000	1.000	18.671095
1454.000	1.000	18.671095
1455.000	1.000	18.671095
1456.000	1.000	18.671095
1457.000	1.000	18.671095
1458.000	1.000	18.671095
1459.000	1.000	18.671095
1460.000	1.000	18.671095
1461.000	1.000	18.671095
1462.000	1.000	18.671095
1463.000	1.000	18.671095
1464.000	1.000	18.671095
1465.000	1.000	18.671095
1466.000	1.000	18.671095
1467.000	1.000	18.671095
1468.000	1.000	18.671095
1469.000	1.000	18.671095
1470.000	1.000	18.671095
1471.000	1.000	18.671095
1472.000	1.000	18.671095
1473.000	1.000	18.671095
1474.000	1.000	18.671095
1475.000	1.000	18.671095
1476.000	1.000	18.671095
1477.000	1.000	18.671095
1478.000	1.000	18.671095
1479.000	1.000	18.671095
1480.000	1.000	18.671095
1481.000	1.000	18.671095
1482.000	1.000	18.671095
1483.000	1.000	18.671095
1484.000	1.000	18.671095
1485.000	1.000	18.671095
1486.000	1.000	18.671095
1487.000	1.000	18.671095
1488.000	1.000	18.671095
1489.000	1.000	18.671095
1490.000	1.000	18.671095
1491.000	1.000	18.671095
1492.000	1.000	18.671095
1493.000	1.000	18.671095
1494.000	1.000	18.671095
1495.000	1.000	18.671095
1496.000	1.000	18.671095
1497.000	1.000	18.671095
1498.000	1.000	18.671095
1499.000	1.000	18.671095
1500.000	1.000	18.671095
1501.000	1.000	18.671095
1502.000	1.000	18.671095
1503.000	1.000	18.671095
1504.000	1.000	18.671095
1505.000	1.000	18.671095
1506.000	1.000	18.671095
1507.000	1.000	18.671095
1508.000	1.000	18.671095
1509.000	1.000	18.671095
1510.000	1.000	18.671095
1511.000	1.000	18.671095
1512.000	1.000	18.671095
1513.000	1.000	18.671095
1514.000	1.000	18.671095
1515.000	1.000	18.671095
1516.000	1.000	18.671095
1517.000	1.000	18.671095
1518.000	1.000	18.671095
1519.000	1.000	18.671095
1520.000	1.000	18.671095
1521.000	1.000	18.671095
1522.000	1.000	18.671095
1523.000	1.000	18.671095
1524.000	1.000	18.671095
1525.000	1.000	18.671095
1526.000	1.000	18.671095
1527.000	1.000	18.671095
1528.000	1.000	18.671095
1529.000	1.000	18.671095
1530.000	1.000	18.671095
1531.000	1.000	18.671095
1532.000	1.000	18.671095
1533.000	1.000	18.671095
1534.000	1.000	18.671095
1535.000	1.000	18.671095
1536.000	1.000	18.671095
1537.000	1.000	18.671095
1538.000	1.000	18.671095
1539.000	1.000	18.671095
1540.000	1.000	18.671095
1541.000	1.000	18.671095
1542.000	1.000	18.671095
1543.000	1.000	18.671095
1544.000	1.000	18.671095
1545.000	1.000	18.671095
1546.000	1.000	18.671095
1547.000	1.000	18.671095
1548.000	1.000	18.671095
1549.000	1.000	18.671095
1550.000	1.000	18.671095
1551.000	1.000	18.671095
1552.000	1.000	18.671095
1553.000	1.000	18.671095
1554.000	1.000	18.671095
1555.000	1.000	18.671095
1556.000	1.000	18.671095
1557.000	1.000	18.671095
1558.000	1.000	18.671095
1559.000	1.000	18.671095
1560.000	1.000	18.671095
1561.000	1.000	18.671095
1562.000	1.000	18.671095
1563.000	1.000	18.671095
1564.000	1.000	18.671095
1565.000	1.000	18.671095
1566.000	1.000	18.671095
1567.000	1.000	18.671095
1568.000	1.000	18.671095
1569.000	1.000	18.671095
1570.000	1.000	18.671095
1571.000	1.000	18.671095
1572.000	1.000	18.671095
1573.000	1.000	18.671095
1574.000	1.000	18.671095
1575.000	1.000	18.671095
1576.000	1.000	18.671095
1577.000	1.000	18.671095
1578.000	1.000	18.671095
1579.000	1.000	18.671095
1580.000	1.000	18.671095
1581.000	1.000	18.671095
1582.000	1.000	18.671095
1583.000	1.000	18.671095
1584.000	1.000	18.671095
1585.000	1.000	18.671095
1586.000	1.000	18.671095
1587.000	1.000	18.671095
1588.000	1.000	18.671095
1589.000	1.000	18.671095
1590.000	1.000	18.671095
1591.000	1.000	18.671095
1592.000	1.000	18.671095
1593.000	1.000	18.671095
1594.000	1.000	18.671095
1595.000	1.000	18.671095
1596.000	1.000	18.671095
1597.000	1.000	18.671095
1598.000	1.000	18.671095
1599.000	1.000	18.671095
1600.000	1.000	18.671095
1601.000	1.000	18.671095
1602.000	1.000	18.671095
1603.000	1.000	18.671095
1604.000	1.000	18.671095
1605.000	1.000	18.671095
1606.000	1.000	18.671095
1607.000	1.000	18.671095
1608.000	1.000	18.671095
1609.000	1.000	18.671095
1610.000	1.000	18.671095
1611.000	1.000	18.671095
1612.000	1.000	18.671095
1613.000	1.000	18.671095
1614.000	1.000	18.671095
1615.000	1.000	18.671095
1616.000	1.000	18.671095
1617.000	1.000	18.671095
1618.000	1.000	18.671095
1619.000	1.000	18.671095
1620.000	1.000	18.671095
1621.000	1.000	18.671095
1622.000	1.000	18.671095
1623.000	1.000	18.671095
1624.000	1.000	18.671095
1625.000	1.000	18.671095
1626.000	1.000	18.671095
1627.000	1.000	18.671095
1628.000	1.000	18.671095
1629.000	1.000	18.671095
1630.000	1.000	18.671095
1631.000	1.000	18.671095
1632.000	1.000	18.671095
1633.000	1.000	18.671095
1634.000	1.000	18.671095
1635.000	1.000	18.671095
1636.000	1.000	18.671095
1637.000	1.000	18.671095
1638.000	1.000	18.671095
1639.000	1.000	18.671095
1640.000	1.000	18.671095
1641.000	1.000	18.671095
1642.000	1.000	18.671095
1643.000	1.000	18.671095
1644.000	1.000	18.671095
1645.000	1.000	18.671095
1646.000	1.000	18.671095
1647.000	1.000	18.671095
1648.000	1.000	18.671095
1649.000	1.000	18.671095
1650.000	1.000	18.671095
1651.000	1.000	18.671095
1652.000	1.000	18.671095
1653.000	1.000	18.671095
1654.000	1.000	18.671095
1655.000	1.000	18.671095
1656.000	1.000	18.671095
1657.000	1.000	18.671095
1658.000	1.000	18.671095
1659.000	1.000	18.671095
1660.000	1.000	18.671095
1661.000	1.000	18.671095
1662.000	1.000	18.671095
1663.000	1.000	18.671095
1664.000	1.000	18.671095
1665.000	1.000	18.671095
1666.000	1.000	18.671095
1667.000	1.000	18.671095
1668.000	1.000	18.671095
1669.000	1.000	18.671095
1670.000	1.000	18.671095
1671.000	1.000	18.671095
1672.000	1.000	18.671095
1673.000	1.000	18.671095
1674.000	1.000	18.671095
1675.000	1.000	18.671095
1676.000	1.000	18.671095
1677.000	1.000	18.671095
1678.000	1.000	18.671095
1679.000	1.000	18.671095
1680.000	1.000	18.671095
1681.000	1.000	18.671095
1682.000	1.000	18.671095
1683.000	1.000	18.671095
1684.000	1.000	18.671095
1685.000	1.000	18.671095
1686.000	1.000	18.671095
1687.000	1.000	18.671095
1688.000	1.000	18.671095
1689.000	1.000	18.671095
1690.000	1.000	18.671095
1691.000	1.000	18.671095
1692.000	1.000	18.671095
1693.000	1.000	18.671095
1694.000	1.000	18.671095
1695.000	1.000	18.671095
1696.000	1.000	18.671095
1697.000	1.000	18.671095
1698.000	1.000	18.671095
1699.000	1.000	18.671095
1700.000	1.000	18.671095
1701.000	1.000	18.671095
1702.000	1.000	18.671095
